#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
          65     1.10222     1.09322   0.0026357
          66     1.05433     1.09263  0.00266081
          67     1.08312     1.09249  0.00262488
          68     1.08261     1.09234   0.0025903
          69     1.09125     1.09233   0.0025528
          70     1.10234     1.09247  0.00252034
          71     1.09046     1.09244    0.002485
          72     1.06115     1.09201   0.0024882
          73     1.08156     1.09186  0.00245822
          74     1.09815     1.09195  0.00242647
          75     1.08185     1.09181  0.00239785
          76     1.06837      1.0915  0.00238606
          77      1.1004     1.09162  0.00235787
          78     1.07177     1.09137  0.00234133
          79     1.11169     1.09162  0.00232579
          80     1.11026     1.09186  0.00230836
          81     1.07754     1.09168  0.00228662
          82     1.10708     1.09187  0.00226643
          83     1.09072     1.09185  0.00223917
          84     1.07927      1.0917  0.00221752
          85     1.08807     1.09166  0.00219184
          86      1.0719     1.09143  0.00217836
          87     1.06932     1.09118   0.0021681
          88     1.08728     1.09113  0.00214392
          89     1.11036     1.09135  0.00213069
          90     1.09454     1.09138  0.00210731
          91     1.11082      1.0916  0.00209494
          92     1.13978     1.09212  0.00213664
          93     1.10747     1.09229  0.00212003
          94     1.09429     1.09231  0.00209758
          95     1.10206     1.09241  0.00207801
          96     1.10888     1.09258  0.00206344
          97       1.099     1.09265  0.00204323
          98     1.11044     1.09283  0.00203043
          99     1.06086     1.09251  0.00203543
         100     1.13093     1.09289  0.00205101
         101     1.07998     1.09276  0.00203469
         102     1.10475     1.09288  0.00201813
         103     1.04436     1.09241  0.00205279
         104     1.08064      1.0923  0.00203616
         105     1.08721     1.09225  0.00201735
         106     1.07915     1.09212   0.0020021
         107     1.08717     1.09208  0.00198392
         108     1.08508     1.09201  0.00196661
         109     1.10025     1.09209  0.00195002
         110     1.08847     1.09206  0.00193257
         111     1.07681     1.09192  0.00192003
         112     1.09097     1.09191  0.00190291
         113     1.10585     1.09203  0.00189006
         114     1.10724     1.09217  0.00187818
         115     1.08804     1.09213  0.00186219
         116     1.08184     1.09204  0.00184825
         117     1.09021     1.09203  0.00183252
         118     1.10095      1.0921  0.00181855
         119     1.09805     1.09215  0.00180396
         120     1.09784      1.0922  0.00178955
         121     1.05497     1.09189  0.00180102
         122     1.05739     1.09161  0.00180832
         123     1.08496     1.09156  0.00179442
         124     1.08523      1.0915  0.00178068
         125     1.10791     1.09164  0.00177126
         126     1.12316     1.09189  0.00177479
         127     1.09019     1.09187  0.00176087
         128     1.10992     1.09201  0.00175275
         129     1.09985     1.09207  0.00174021
         130     1.08418     1.09201  0.00172788
         131     1.08832     1.09199  0.00171492
         132     1.07491     1.09186   0.0017068
         133     1.10616     1.09196  0.00169736
         134     1.07338     1.09182  0.00169034
         135     1.09468     1.09185  0.00167795
         136     1.09109     1.09184  0.00166563
         137     1.10767     1.09196  0.00165747
         138     1.09749       1.092  0.00164594
         139     1.09521     1.09202  0.00163426
         140     1.07484      1.0919  0.00162719
         141     1.08584     1.09185  0.00161622
         142      1.0701      1.0917  0.00161208
         143     1.08775     1.09167  0.00160104
         144     1.10913     1.09179  0.00159451
         145     1.08612     1.09175  0.00158399
         146     1.07984     1.09167  0.00157524
         147     1.09886     1.09172  0.00156529
         148     1.10546     1.09181  0.00155746
         149     1.06398     1.09163  0.00155817
         150     1.09464     1.09165  0.00154791
         151     1.10225     1.09172  0.00153925
         152       1.064     1.09154  0.00153989
         153      1.0873     1.09151  0.00153007
         154      1.0919     1.09151  0.00152014
         155     1.10127     1.09157  0.00151163
         156     1.09163     1.09157  0.00150194
         157       1.079     1.09149  0.00149451
         158      1.0936     1.09151  0.00148511
         159     1.06175     1.09132  0.00148751
         160     1.07033     1.09119  0.00148399
         161     1.07563     1.09109  0.00147792
         162      1.0834     1.09104  0.00146956
         163     1.07361     1.09094  0.00146443
         164     1.05727     1.09073  0.00146981
         165     1.08608      1.0907  0.00146118
         166     1.09452     1.09073  0.00145255
         167     1.07052     1.09061  0.00144889
         168     1.11096     1.09073  0.00144532
         169      1.0793     1.09066  0.00143835
         170     1.06711     1.09052  0.00143654
         171     1.08396     1.09048  0.00142865
         172     1.09437     1.09051  0.00142052
         173     1.10144     1.09057  0.00141372
         174      1.0728     1.09047  0.00140928
         175     1.09267     1.09048  0.00140128
         176     1.11408     1.09061  0.00139972
         177     1.09031     1.09061  0.00139181
         178     1.09207     1.09062  0.00138402
         179     1.12429     1.09081  0.00138901
         180     1.11085     1.09092  0.00138574
         181     1.07423     1.09083  0.00138116
         182     1.10885     1.09093  0.00137711
         183     1.10056     1.09098  0.00137059
         184      1.0941       1.091  0.00136325
         185     1.09428     1.09101    0.001356
         186        1.11     1.09112  0.00135254
         187     1.06721     1.09099  0.00135133
         188     1.09401       1.091  0.00134424
         189     1.08644     1.09098  0.00133735
         190     1.10849     1.09107  0.00133348
         191     1.10456     1.09114  0.00132837
         192     1.08266      1.0911  0.00132218
         193     1.12651     1.09128    0.001328
         194     1.06471     1.09114   0.0013282
         195     1.11971     1.09129  0.00132945
         196     1.08579     1.09126  0.00132296
         197     1.10422     1.09133  0.00131788
         198     1.07519     1.09125  0.00131374
         199      1.1037     1.09131  0.00130863
         200     1.07463     1.09123  0.00130474
         201     1.13356     1.09144  0.00131514
         202      1.1134     1.09155  0.00131311
         203     1.07875     1.09148  0.00130816
         204     1.07982     1.09143  0.00130299
         205      1.1113     1.09152  0.00130024
         206     1.06631      1.0914  0.00129967
         207     1.07308     1.09131  0.00129641
         208      1.0955     1.09133  0.00129033
         209     1.07116     1.09124  0.00128776
         210     1.06634     1.09112  0.00128707
         211     1.07723     1.09105  0.00128265
         212     1.05596     1.09089  0.00128724
         213     1.09824     1.09092  0.00128166
         214     1.08287     1.09088  0.00127622
         215      1.0565     1.09072  0.00128026
         216     1.09925     1.09076  0.00127494
         217     1.11052     1.09085  0.00127232
         218     1.14604     1.09111  0.00129142
         219     1.10944     1.09119  0.00128823
         220     1.09141     1.09119  0.00128238
         221      1.0926      1.0912  0.00127659
         222      1.0856     1.09117  0.00127109
         223     1.10883     1.09125  0.00126785
         224     1.07349     1.09117  0.00126467
         225     1.09881     1.09121   0.0012595
         226     1.07224     1.09112  0.00125672
         227       1.063       1.091  0.00125728
         228     1.05672     1.09085  0.00126072
         229     1.10518     1.09091  0.00125677
         230     1.14605     1.09115  0.00127397
         231     1.06691     1.09105  0.00127276
         232     1.05951     1.09091  0.00127452
         233      1.1046     1.09097   0.0012704
         234     1.07601      1.0909  0.00126658
         235     1.07853     1.09085  0.00126228
         236     1.08113     1.09081  0.00125761
         237     1.11879     1.09093  0.00125783
         238     1.11903     1.09105  0.00125808
         239     1.08014       1.091  0.00125364
         240     1.06415     1.09089   0.0012534
         241     1.11058     1.09097  0.00125086
         242     1.11503     1.09107  0.00124963
         243     1.11082     1.09115  0.00124713
         244     1.02805     1.09089  0.00126855
         245     1.09475     1.09091  0.00126347
         246     1.09756     1.09094  0.00125862
         247     1.08037     1.09089  0.00125425
         248     1.06437     1.09079  0.00125375
         249     1.07863     1.09074  0.00124966
         250     1.05894     1.09061  0.00125112
         251     1.07381     1.09054  0.00124792
         252     1.09016     1.09054  0.00124297
         253     1.07165     1.09047   0.0012403
         254     1.07408      1.0904  0.00123709
         255     1.07966     1.09036  0.00123296
         256     1.08495     1.09034  0.00122832
         257     1.08241     1.09031  0.00122393
         258     1.06796     1.09022  0.00122225
         259     1.08363      1.0902   0.0012178
         260     1.09593     1.09022  0.00121331
         261      1.0866      1.0902  0.00120874
         262     1.07431     1.09014  0.00120565
         263     1.11637     1.09024  0.00120518
         264     1.08262     1.09021  0.00120096
         265      1.0912     1.09022  0.00119644
         266     1.08096     1.09018  0.00119245
         267     1.06556     1.09009  0.00119154
         268     1.11321     1.09018  0.00119021
         269     1.08352     1.09015  0.00118605
         270     1.09014     1.09015  0.00118165
         271     1.08767     1.09014  0.00117733
         272      1.0986     1.09017  0.00117341
         273     1.06837     1.09009  0.00117183
         274     1.09368     1.09011  0.00116762
         275     1.09171     1.09011  0.00116339
         276     1.06545     1.09002   0.0011626
         277     1.11035      1.0901  0.00116072
         278     1.09242     1.09011  0.00115657
         279     1.09772     1.09013  0.00115275
         280     1.07141     1.09007  0.00115057
         281     1.09708     1.09009  0.00114675
         282     1.04661     1.08994    0.001153
         283     1.12862     1.09007    0.001157
         284     1.09163     1.09008  0.00115294
         285     1.06688        1.09  0.00115176
         286     1.13363     1.09015   0.0011578
         287     1.08966     1.09015  0.00115376
         288     1.09512     1.09017  0.00114989
         289     1.12338     1.09028  0.00115164
         290     1.14136     1.09046  0.00116106
         291     1.09575     1.09048  0.00115721
         292     1.13662     1.09063  0.00116399
         293     1.10692     1.09069  0.00116134
         294     1.09636     1.09071  0.00115755
         295     1.09845     1.09073  0.00115393
         296     1.08288     1.09071  0.00115033
         297     1.09498     1.09072  0.00114655
         298      1.1243     1.09083  0.00114822
         299     1.11825     1.09093  0.00114804
         300      1.0997     1.09096  0.00114458
